date,team_1,team_2,team_1_goals,team_2_goals,tournament,is_team_1_home,is_team_2_home,is_neutral,team_1_betfair_odds,draw_betfair_odds,team_2_betfair_odds,year,month,match_id,result,tournament_cat,team_1_fifa,team_2_fifa,game_id,team_1_result,team_2_result,team_1_goals_against,team_2_goals_against,k_val,team_1_elo,team_2_elo,team_1_elo_prob,last_10_result_team_1,last_10_goals_team_1,last_10_goals_against_team_1,world_cup_wins_team_1,world_cup_games_team_1,last_10_result_team_2,last_10_goals_team_2,last_10_goals_against_team_2,world_cup_wins_team_2,world_cup_games_team_2
2008-11-19,El Salvador,Costa Rica,1,3,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE,3.05,3.35,2.58,2008,11,7698,lose,World Cup Qualifiers,306,542,7698,0,1,3,1,40,1548.763335936546,1668.3568662648984,0.471832497854709,0.55,1.2,0.8,0,0,0.75,2,0.9,1,6
2008-11-19,France,Uruguay,0,0,Friendly,TRUE,FALSE,FALSE,1.74,3.6,6.2,2008,11,7699,draw,Friendly,1035,838,7699,0.5,0.5,0,0,20,1792.2671293066173,1722.5195311506511,0.7265414983597821,0.55,1.3,1.5,4,10,0.65,1.9,1,0,3
2008-11-19,Germany,England,1,2,Friendly,TRUE,FALSE,FALSE,2.24,3.3,3.75,2008,11,7700,lose,Friendly,1413,1058,7700,0,1,2,1,20,1879.7489650053415,1867.155610208832,0.6565910697715089,0.75,2.2,1.1,10,14,0.85,2.5,0.8,5,10
2008-11-19,Ghana,Tunisia,0,0,Friendly,TRUE,FALSE,FALSE,2.02,3.45,4.4,2008,11,7701,draw,Friendly,805,613,7701,0.5,0.5,0,0,20,1735.2294515675483,1674.0369020897554,0.7166488242791729,0.5,1.3,0.9,2,4,0.65,1.5,0.7,0,6
2008-11-19,Greece,Italy,1,1,Friendly,TRUE,FALSE,FALSE,4,3.05,2.3,2008,11,7702,draw,Friendly,907,1356,7702,0.5,0.5,1,1,20,1670.3263217709027,1898.0224188157738,0.3240814245476302,0.5,1.3,0.8,0,0,0.65,1.2,0.9,6,11
2008-11-19,Honduras,Mexico,1,0,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE,3.45,2.44,3.15,2008,11,7703,win,World Cup Qualifiers,623,827,7703,1,0,0,1,40,1678.5782742801089,1794.2976271818077,0.47739345590719484,0.7,1.9,0.8,0,0,0.65,2.1,0.8,3,8
2008-11-19,Ireland,Poland,2,3,Friendly,TRUE,FALSE,FALSE,2.32,3.15,3.75,2008,11,7704,lose,Friendly,751,765,7704,0,1,3,2,20,1674.860983565986,1628.2971935071555,0.6992415917783728,0.55,1.1,1,1,4,0.45,1.1,1.2,2,6
2008-11-19,Israel,Ivory Coast,2,2,Friendly,TRUE,FALSE,FALSE,2.9,3.15,2.84,2008,11,7705,draw,Friendly,1004,780,7705,0.5,0.5,2,2,20,1646.7527451731828,1765.54997928021,0.47297496888192186,0.75,1.5,1,0,0,0.6,1.6,1.1,1,3
2008-11-19,Jamaica,Canada,3,0,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE,1.36,5.6,9.8,2008,11,7706,win,World Cup Qualifiers,421,434,7706,1,0,0,3,40,1609.4994164333348,1587.823546002588,0.6682814643777877,0.7,2.2,0.5,0,0,0.35,1.4,1.9,0,0
2008-11-19,Luxembourg,Belgium,1,1,Friendly,TRUE,FALSE,FALSE,10,5.8,1.35,2008,11,7707,draw,Friendly,245,571,7707,0.5,0.5,1,1,20,1079.234243166028,1553.3285301508838,0.10400835819063496,0.25,0.7,1.8,0,0,0.4,1.1,1.7,1,4
2008-11-19,Malta,Iceland,0,1,Friendly,TRUE,FALSE,FALSE,6.4,3.75,1.7,2008,11,7708,lose,Friendly,153,423,7708,0,1,1,0,20,1144.7622836728574,1360.304415856866,0.3395917647102143,0.1,1,2.9,0,0,0.5,1.1,1.2,0,0
2008-11-19,Montenegro,Macedonia,2,1,Friendly,TRUE,FALSE,FALSE,1.95,3.5,4.6,2008,11,7709,win,Friendly,285,603,7709,1,0,1,2,20,1527.8869524345334,1473.2422122425685,0.7089328229826994,0.55,1.6,1.5,0,0,0.45,1.3,1.1,0,0
2008-11-19,Morocco,Zambia,3,0,Friendly,TRUE,FALSE,FALSE,1.52,4.1,9.2,2008,11,7710,win,Friendly,646,463,7710,1,0,0,3,20,1717.4338526077952,1589.1586943897416,0.788191320526481,0.75,2.4,0.9,0,0,0.45,1.1,1.5,0,0
2008-11-19,Netherlands,Sweden,3,1,Friendly,TRUE,FALSE,FALSE,1.61,4.1,7,2008,11,7711,win,Friendly,1306,776,7711,1,0,1,3,20,1908.0784326872465,1678.9397473345134,0.8692876045798521,0.75,2,0.9,2,4,0.4,0.9,1.2,2,8
2008-11-19,Northern Ireland,Hungary,0,2,Friendly,TRUE,FALSE,FALSE,2.58,3.35,3.05,2008,11,7712,lose,Friendly,670,551,7712,0,1,2,0,20,1469.4637475122333,1501.917144631217,0.5960008940514631,0.4,1.1,1,0,0,0.6,1.4,1,0,0
2008-11-19,Qatar,Japan,0,3,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE,4.3,3.2,2.14,2008,11,7713,lose,World Cup Qualifiers,443,722,7713,0,1,3,0,40,1634.175386603048,1778.9531500103853,0.4359140540124174,0.45,1.4,1.5,0,0,0.75,2,0.9,2,7
2008-11-19,Romania,Georgia,2,1,Friendly,TRUE,FALSE,FALSE,1.44,4.7,9.8,2008,11,7714,win,Friendly,892,363,7714,1,0,1,2,20,1707.31487921158,1433.4675736503143,0.8958590744247281,0.65,1.4,0.9,0,0,0.25,0.8,1.8,0,0
2008-11-19,San Marino,Czech Republic,0,3,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE,130,32,1.03,2008,11,7715,lose,World Cup Qualifiers,0,1062,7715,0,1,3,0,40,1027.7677642938404,1745.1927788863359,0.027809229568743137,0,0.2,3.3,0,0,0.6,1.6,1.1,1,3
2008-11-19,Saudi Arabia,Korea Republic,0,2,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE,2.82,3.3,2.82,2008,11,7716,lose,World Cup Qualifiers,590,589,7716,0,1,2,0,40,1808.7755681973474,1715.8387355373627,0.7522472313954075,0.8,2,0.7,0,6,0.8,1.7,0.5,4,10
2008-11-19,Scotland,Argentina,0,1,Friendly,TRUE,FALSE,FALSE,6.4,3.65,1.71,2008,11,7717,lose,Friendly,761,1181,7717,0,1,1,0,20,1604.7747021626094,1867.8187881556576,0.28119187260331957,0.35,0.8,1.2,0,0,0.65,1.2,0.6,4,8
2008-11-19,Serbia,Bulgaria,6,1,Friendly,TRUE,FALSE,FALSE,2.14,3.25,4.2,2008,11,7718,win,Friendly,775,951,7718,1,0,1,6,20,1681.489310024102,1675.7196148699295,0.6476805510109186,0.5,1.9,1.2,0,3,0.7,1.2,1.1,0,0
2008-11-19,Slovakia,Liechtenstein,4,0,Friendly,TRUE,FALSE,FALSE,1.14,10.5,26,2008,11,7719,win,Friendly,627,145,7719,1,0,0,4,20,1536.1027074178714,1183.6884439945904,0.9311381830600636,0.45,1.4,1.3,0,0,0.15,0.5,3.1,0,0
2008-11-19,Slovenia,Bosnia-Herzegovina,3,4,Friendly,TRUE,FALSE,FALSE,2.16,3.6,3.65,2008,11,7720,lose,Friendly,541,492,7720,0,1,4,3,20,1482.774839651964,1473.8694477917672,0.651788445664737,0.35,1.2,1.5,0,3,0.45,2,1.5,0,0
2008-11-19,South Africa,Cameroon,3,2,Friendly,TRUE,FALSE,FALSE,2.9,3.1,2.86,2008,11,7721,win,Friendly,442,1013,7721,1,0,2,3,20,1545.7424488865704,1819.3154465882942,0.26910533042185697,0.5,1.1,1,1,3,0.75,2,0.8,1,3
2008-11-19,Spain,Chile,3,0,Friendly,TRUE,FALSE,FALSE,1.32,5.6,12.5,2008,11,7722,win,Friendly,1657,753,7722,1,0,0,3,20,1992.763749847413,1695.0788668701912,0.9079834925052198,0.95,2.2,0.2,6,9,0.55,1.1,1,0,0
2008-11-19,Suriname,Haiti,1,1,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE,2.94,3.45,2.6,2008,11,7723,draw,World Cup Qualifiers,239,341,7723,0.5,0.5,1,1,40,1451.959912533925,1478.3839495412185,0.6043293814393794,0.5,1.7,1.7,0,0,0.4,0.7,1.3,0,0
2008-11-19,Switzerland,Finland,1,0,Friendly,TRUE,FALSE,FALSE,1.67,3.95,6.2,2008,11,7724,win,Friendly,799,611,7724,1,0,0,1,20,1698.4692210080964,1588.3143818891594,0.7702544458950814,0.65,1.8,1,2,4,0.35,0.9,1.4,0,0
2008-11-19,Trinidad and Tobago,Cuba,3,0,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE,1.25,6.4,18,2008,11,7725,win,World Cup Qualifiers,443,460,7725,1,0,0,3,40,1605.8161539058667,1454.4406020578404,0.8095415433440902,0.7,2.4,0.8,0,3,0.45,1.4,2.1,0,0
2008-11-19,Ukraine,Norway,1,0,Friendly,TRUE,FALSE,FALSE,2.14,3.3,4.1,2008,11,7726,win,Friendly,883,572,7726,1,0,0,1,20,1687.4230757412965,1599.8472603837708,0.7464510593687916,0.75,1.2,0.7,2,5,0.3,1.1,1.6,0,0
2008-11-19,United Arab Emirates,Iran,1,1,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE,3.9,3.3,2.2,2008,11,7727,draw,World Cup Qualifiers,299,642,7727,0.5,0.5,1,1,40,1490.8165500943858,1793.215853535203,0.23774109057227058,0.2,1.1,2,0,0,0.85,1.4,0.5,0,3
2008-11-19,USA,Guatemala,2,0,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE,1.37,5.2,11,2008,11,7728,win,World Cup Qualifiers,834,321,7728,1,0,0,2,40,1753.4910543004055,1523.5886510855662,0.8697863325214353,0.75,2.3,0.4,2,8,0.55,1.8,0.8,0,0
2008-11-19,Venezuela,Angola,0,0,Friendly,TRUE,FALSE,FALSE,1.68,4,5.9,2008,11,7729,draw,Friendly,497,476,7729,0.5,0.5,0,0,20,1571.9668512223336,1608.173894626284,0.5907874916785797,0.5,1.3,1.3,0,0,0.5,1.3,1.1,0,3
2008-11-19,Fiji,New Zealand,2,0,World Cup 2010 Qualifiers,TRUE,FALSE,FALSE,5.9,4.2,1.65,2008,11,7730,win,World Cup Qualifiers,200,532,7730,1,0,0,2,40,1489.4166336996077,1661.5108280520844,0.39771201627666564,0.45,1.2,1.6,0,0,0.55,1.6,2,0,0
2008-11-19,Macau,Hong Kong,1,9,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2008,11,7731,lose,Friendly,10,124,7731,0,1,9,1,20,1173.4726330889525,1450.7259891570116,0.2649587749639277,0.05,0.6,3.9,0,0,0.65,2.5,1.3,0,0
2008-11-19,Moldova,Lithuania,1,1,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,2008,11,7732,draw,Friendly,449,677,7732,0.5,0.5,1,1,20,1351.4988510622597,1559.0254987815247,0.2324337755435791,0.25,0.6,1.5,0,0,0.65,1.4,1,0,0
2008-11-19,Oman,Paraguay,0,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2008,11,7733,lose,Friendly,385,934,7733,0,1,1,0,20,1631.464438630825,1756.7785045944113,0.46363445723753205,0.55,1.2,1.2,0,0,0.65,1.1,0.9,2,7
2008-11-19,Tanzania,Mozambique,1,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2008,11,7734,win,Friendly,341,391,7734,1,0,0,1,20,1473.6485812236092,1509.435592712325,0.5913719084150931,0.5,1.3,1,0,0,0.4,1.2,1,0,0
2008-11-19,Togo,Rwanda,1,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2008,11,7735,win,Friendly,396,406,7735,1,0,0,1,20,1501.7895996465272,1511.4782524636576,0.6271182804669041,0.4,1.5,1.1,0,3,0.55,1.4,0.9,0,0
2008-11-21,Burma,Indonesia,2,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2008,11,7736,win,Friendly,NA,221,7736,1,0,1,2,20,1399.7255992138448,1448.685612024872,0.5729285742751511,0.55,1.9,2.3,0,0,0.55,1.9,1.6,0,0
2008-11-22,Estonia,Lithuania,1,1,Friendly,TRUE,FALSE,FALSE,2.8,3.85,2.5,2008,11,7737,draw,Friendly,235,677,7737,0.5,0.5,1,1,20,1368.8354832924072,1553.6741742923962,0.3802774492892026,0.5,1.2,2,0,0,0.6,1.3,1.1,0,0
2008-11-29,Malaysia,Singapore,2,2,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2008,11,7738,draw,Friendly,152,207,7738,0.5,0.5,2,2,20,1277.9712859317767,1475.146376718664,0.3636898197022658,0.3,1.1,2.5,0,0,0.35,0.9,1.9,0,0
2008-12-14,Serbia,Poland,0,1,Friendly,FALSE,FALSE,TRUE,2.76,3.35,2.84,2008,12,7739,lose,Friendly,761,735,7739,0,1,1,0,20,1695.5820879836654,1642.282025342723,0.5761088271104892,0.45,1.8,1.2,0,3,0.5,1.1,1.1,2,6
2008-12-17,Iran,Ecuador,0,1,Friendly,FALSE,FALSE,TRUE,2.96,3.35,2.62,2008,12,7740,lose,Friendly,626,729,7740,0,1,1,0,20,1782.7254971580937,1611.525236448583,0.7281997400340121,0.75,1.1,0.4,0,3,0.55,0.9,0.9,3,7
2008-12-17,Oman,China,3,1,Friendly,TRUE,FALSE,FALSE,2.52,3.15,3.3,2008,12,7741,win,Friendly,374,368,7741,1,0,1,3,20,1622.1917494860745,1616.0101103880336,0.6482214784684689,0.65,1.4,1.1,0,0,0.4,1,1.2,0,3
2008-12-19,Iran,China,2,0,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,2008,12,7742,win,Friendly,626,368,7742,1,0,0,2,20,1768.1615023574134,1605.4567547420877,0.7184131338993257,0.8,1.3,0.4,0,3,0.35,0.7,1.1,0,3
2008-12-19,Oman,Ecuador,2,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2008,12,7743,win,Friendly,374,729,7743,1,0,0,2,20,1632.7451051320204,1626.0892312492633,0.6488437298595143,0.65,1.4,1,0,0,0.55,0.9,0.9,3,7
2008-12-21,Jordan,China,0,1,Friendly,TRUE,FALSE,FALSE,3.2,6,1.88,2008,12,7744,lose,Friendly,250,368,7744,0,1,1,0,20,1576.3702213290587,1597.0091487590676,0.6122640451715837,0.3,0.8,1.4,0,0,0.4,0.8,1.1,0,3
2008-12-23,Bahrain,Saudi Arabia,1,0,Friendly,TRUE,FALSE,FALSE,3.45,4.9,1.92,2008,12,7745,win,Friendly,428,600,7745,1,0,0,1,20,1580.1991910325128,1763.640734313623,0.38217464410290614,0.4,1.2,1.6,0,0,0.7,1.8,0.7,0,6
2008-12-23,Djibouti,Somalia,2,3,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2008,12,7746,lose,Friendly,32,5,7746,0,1,3,2,20,1296.6297990581775,1416.5338203514377,0.4713871060612626,0.1,0.7,4.2,0,0,NA,NA,NA,0,0
2008-12-27,Saudi Arabia,Syria,1,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2008,12,7747,draw,Friendly,600,337,7747,0.5,0.5,1,1,20,1751.284227195681,1606.6481539344468,0.8034879504985752,0.65,1.6,0.8,0,6,0.45,1.3,1.8,0,0
2008-12-27,United Arab Emirates,Iraq,2,2,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2008,12,7748,draw,Friendly,320,463,7748,0.5,0.5,2,2,20,1501.306906471495,1668.0761226662614,0.40507707427587913,0.25,1.3,2.1,0,0,0.35,0.8,1.2,0,0
2008-12-29,Bahrain,Syria,2,2,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2008,12,7749,draw,Friendly,428,337,7749,0.5,0.5,2,2,20,1592.5556981504546,1612.7179129444182,0.6129153032847674,0.4,1.3,1.7,0,0,0.4,1.3,1.9,0,0
2008-12-30,United Arab Emirates,Kuwait,0,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2008,12,7750,draw,Friendly,320,242,7750,0.5,0.5,0,0,20,1503.2053649859774,1532.979885749601,0.5997084236533677,0.2,1,1.9,0,0,0.3,1,1.5,0,0
2009-01-09,Iran,China,3,1,Friendly,TRUE,FALSE,FALSE,1.61,3.85,7.4,2009,1,7751,win,Friendly,613,340,7751,1,0,1,3,20,1776.6091083404335,1609.2544296624992,0.8233218160260249,0.8,1.5,0.5,0,3,0.4,0.9,1.3,0,3
2009-01-14,Hong Kong,India,2,1,Friendly,TRUE,FALSE,FALSE,1.75,3.65,5.8,2009,1,7752,win,Friendly,139,168,7752,1,0,1,2,20,1463.311530967798,1322.7842775171484,0.7997265494573317,0.75,2.7,1.2,0,0,0.25,1.2,2.6,0,0
2009-01-14,Iran,Singapore,6,0,Asian Cup 2011 Qualifiers,TRUE,FALSE,FALSE,1.15,8.4,40,2009,1,7753,win,Asian Cup Qualifiers,613,207,7753,1,0,0,6,40,1781.9094538596528,1472.4201731127093,0.9135055960384533,0.8,1.9,0.5,0,3,0.35,0.9,2.3,0,0
2009-01-14,Jordan,Thailand,0,0,Asian Cup 2011 Qualifiers,TRUE,FALSE,FALSE,1.7,3.85,5.9,2009,1,7754,draw,Asian Cup Qualifiers,244,252,7754,0.5,0.5,0,0,40,1564.124940425627,1487.7002188821045,0.7341111990515022,0.35,0.7,1,0,0,0.35,1.6,1.5,0,0
2009-01-14,Syria,China,3,2,Asian Cup 2011 Qualifiers,TRUE,FALSE,FALSE,2.6,3.1,3.25,2009,1,7755,win,Asian Cup Qualifiers,336,340,7755,1,0,2,3,40,1614.9762190101135,1603.95408414328,0.6545488061495787,0.4,1.4,2,0,0,0.35,0.9,1.4,0,3
2009-01-14,Vietnam,Lebanon,3,1,Asian Cup 2011 Qualifiers,TRUE,FALSE,FALSE,1.88,3.55,4.9,2009,1,7756,win,Asian Cup Qualifiers,182,163,7756,1,0,1,3,40,1409.0212798211073,1454.49034517561,0.5778382115238709,0.3,0.9,1.8,0,0,0.2,1.1,2,0,0
2009-01-17,Guatemala,Haiti,1,0,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,2009,1,7757,win,Friendly,325,357,7757,1,0,0,1,20,1515.7758310368524,1482.5571247987937,0.5476604205171264,0.55,1.3,0.8,0,0,0.4,0.6,1.1,0,0
2009-01-18,Honduras,Chile,2,0,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,2009,1,7758,win,Friendly,689,757,7758,1,0,0,2,20,1699.482536043821,1691.8582891078738,0.510970412444093,0.7,1.9,0.8,0,0,0.5,1.1,1.2,0,0
2009-01-18,Syria,Turkmenistan,5,1,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,2009,1,7759,win,Friendly,336,149,7759,1,0,1,5,20,1628.7942667641303,1445.8541302355914,0.7413674539042007,0.5,1.9,2,0,0,0.25,0.8,2,0,0
2009-01-19,Oman,Indonesia,0,0,Asian Cup 2011 Qualifiers,TRUE,FALSE,FALSE,1.15,9.8,24,2009,1,7760,draw,Asian Cup Qualifiers,376,167,7760,0.5,0.5,0,0,40,1643.279793236235,1440.144183510375,0.85131963288498,0.7,1.4,0.7,0,0,0.6,1.8,1.2,0,0
2009-01-20,Japan,Yemen,2,1,Asian Cup 2011 Qualifiers,TRUE,FALSE,FALSE,1.08,15.5,48,2009,1,7761,win,Asian Cup Qualifiers,734,131,7761,1,0,1,2,40,1809.4671337912546,1415.9538365313256,0.9448459074982605,0.75,1.9,1,2,7,0.35,0.9,1.1,0,0
2009-01-20,Kuwait,Turkmenistan,2,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2009,1,7762,win,Friendly,260,149,7762,1,0,0,2,20,1534.9740542226682,1436.1554097569988,0.7585034422034814,0.4,1.2,1.3,0,0,0.15,0.5,2.2,0,0
2009-01-21,China,Vietnam,6,1,Asian Cup 2011 Qualifiers,TRUE,FALSE,FALSE,1.39,4.5,14,2009,1,7763,win,Asian Cup Qualifiers,340,182,7763,1,0,1,6,40,1590.1360363892632,1434.350987129675,0.8134244959007574,0.35,1.3,1.5,0,3,0.2,0.8,2.4,0,0
2009-01-21,Hong Kong,Bahrain,1,3,Asian Cup 2011 Qualifiers,TRUE,FALSE,FALSE,11.5,5.6,1.33,2009,1,7764,lose,Asian Cup Qualifiers,139,407,7764,0,1,3,1,40,1467.3169999786514,1590.2973920847594,0.46697670094706395,0.65,2.6,1.5,0,0,0.5,1.6,1.7,0,0
2009-01-21,Malaysia,United Arab Emirates,0,5,Asian Cup 2011 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2009,1,7765,lose,Asian Cup Qualifiers,114,304,7765,0,1,5,0,40,1280.6974895377314,1501.2111965129102,0.3332032388325445,0.3,1,2.5,0,0,0.3,1.4,1.6,0,0
2009-01-23,Egypt,Kenya,1,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2009,1,7766,win,Friendly,974,413,7766,1,0,0,1,20,1817.7315835425109,1520.6114874491814,0.9077114980461088,0.7,1.6,0.9,0,0,0.55,1.3,1,0,0
2009-01-23,Kuwait,Syria,2,3,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2009,1,7767,lose,Friendly,260,336,7767,0,1,3,2,20,1542.2189509565637,1638.4929872427228,0.5053618872633138,0.35,1.4,1.6,0,0,0.5,2.1,2.2,0,0
2009-01-24,USA,Sweden,3,2,Friendly,TRUE,FALSE,FALSE,2.02,3.6,4.2,2009,1,7768,win,Friendly,853,748,7768,1,0,2,3,20,1761.3038743491193,1675.018375471909,0.7450427151720643,0.85,2.6,0.5,2,8,0.3,1,1.5,2,8
2009-01-27,South Africa,Zambia,1,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2009,1,7769,win,Friendly,458,430,7769,1,0,0,1,20,1560.3603422781332,1581.7453906081685,0.6112439316049886,0.6,1.2,0.8,1,3,0.35,0.8,1.6,0,0
2009-01-28,Bahrain,Japan,1,0,Asian Cup 2011 Qualifiers,TRUE,FALSE,FALSE,3.5,3.15,2.42,2009,1,7770,win,Asian Cup Qualifiers,407,734,7770,1,0,0,1,40,1618.3159941415831,1811.673297491324,0.3687907910839118,0.5,1.4,1.6,0,0,0.7,1.8,1,2,7
2009-01-28,Indonesia,Australia,0,0,Asian Cup 2011 Qualifiers,TRUE,FALSE,FALSE,14.5,5.5,1.31,2009,1,7771,draw,Asian Cup Qualifiers,167,777,7771,0.5,0.5,0,0,40,1454.196968825774,1798.96525684888,0.1963919050069148,0.65,1.8,0.5,0,0,0.7,1.4,0.6,1,4
2009-01-28,Kuwait,Oman,0,1,Asian Cup 2011 Qualifiers,TRUE,FALSE,FALSE,2.36,3.35,3.45,2009,1,7772,lose,Asian Cup Qualifiers,260,376,7772,0,1,1,0,40,1532.1117132112975,1629.2270079208358,0.5041513292313073,0.3,1.2,1.5,0,0,0.75,1.4,0.6,0,0
2009-01-28,Lebanon,Syria,0,2,Asian Cup 2011 Qualifiers,TRUE,FALSE,FALSE,7.4,3.75,1.63,2009,1,7773,lose,Asian Cup Qualifiers,163,336,7773,0,1,2,0,40,1429.1606378670422,1648.6002249879891,0.33457841356135115,0.2,1.1,2.1,0,0,0.6,2.1,1.8,0,0
2009-01-28,Mexico,Sweden,0,1,Friendly,FALSE,FALSE,TRUE,1.74,3.6,6.2,2009,1,7774,lose,Friendly,811,748,7774,0,1,1,0,20,1773.3933654180955,1669.9192297753502,0.6446593212965077,0.55,1.7,0.9,3,8,0.4,1.1,1.4,2,8
2009-01-28,Singapore,Jordan,2,1,Asian Cup 2011 Qualifiers,TRUE,FALSE,FALSE,3.95,3.35,2.18,2009,1,7775,win,Asian Cup Qualifiers,207,244,7775,1,0,1,2,40,1465.0681487759778,1554.760492463567,0.5148295592192271,0.4,1.1,2.4,0,0,0.25,0.6,1.2,0,0
2009-01-28,Thailand,Iran,0,0,Asian Cup 2011 Qualifiers,TRUE,FALSE,FALSE,7.8,4.3,1.53,2009,1,7776,draw,Asian Cup Qualifiers,252,613,7776,0.5,0.5,0,0,40,1497.0646668441645,1789.2614781963844,0.24854754562320336,0.35,1.3,1.2,0,0,0.75,1.7,0.5,0,3
2009-01-28,Yemen,Hong Kong,1,0,Asian Cup 2011 Qualifiers,TRUE,FALSE,FALSE,1.39,4.3,16.5,2009,1,7777,win,Asian Cup Qualifiers,131,139,7777,1,0,0,1,40,1413.747672831256,1439.2983979218277,0.6055308266218914,0.35,0.7,1.1,0,0,0.65,2.6,1.3,0,0
2009-01-28,United Arab Emirates,Uzbekistan,0,1,Asian Cup 2011 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,2009,1,7778,lose,Asian Cup Qualifiers,304,485,7778,0,1,1,0,40,1527.8674556195137,1654.787777773534,0.46133588589637714,0.3,1.4,1.6,0,0,0.4,0.8,1.4,0,0
2009-02-01,Azerbaijan,Uzbekistan,1,1,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,2009,2,7779,draw,Friendly,213,476,7779,0.5,0.5,1,1,20,1314.98105805946,1673.241213209389,0.11281429820326828,0.4,0.7,0.9,0,0,0.35,0.6,1.5,0,0
2009-02-01,Syria,Korea Republic,1,1,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,2009,2,7780,draw,Friendly,367,608,7780,0.5,0.5,1,1,20,1668.6749298016703,1760.9735694210872,0.37021054536168396,0.65,2.2,1.7,0,0,0.8,1.8,0.6,4,10
2009-02-04,Japan,Finland,5,1,Friendly,TRUE,FALSE,FALSE,1.57,4.3,6.8,2009,2,7781,win,Friendly,697,523,7781,1,0,1,5,20,1786.4249291346805,1583.719470807061,0.8510059426106089,0.7,2,1.1,2,7,0.3,1,1.9,0,0
2009-02-04,Bahrain,Korea Republic,2,2,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,2009,2,7782,draw,Friendly,456,608,7782,0.5,0.5,2,2,20,1643.5643624982267,1758.3777803283208,0.340533165031483,0.45,1.3,1.6,0,0,0.8,1.8,0.6,4,10
2009-02-05,Saudi Arabia,Thailand,2,1,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,2009,2,7783,win,Friendly,555,285,7783,1,0,1,2,20,1745.2144681857096,1507.1227650192363,0.797471586607306,0.65,1.4,0.9,0,6,0.35,1.4,1.3,0,0
2009-02-06,El Salvador,Peru,1,0,Friendly,FALSE,FALSE,TRUE,44,4,1.35,2009,2,7784,win,Friendly,329,452,7784,1,0,0,1,20,1520.4533860652634,1499.5862892081668,0.5299941096653684,0.55,1,0.7,0,0,0.3,0.7,2,0,0
2009-02-07,Lithuania,Poland,1,1,Friendly,FALSE,FALSE,TRUE,3.95,3.9,1.98,2009,2,7785,draw,Friendly,595,754,7785,0.5,0.5,1,1,20,1551.2797232781802,1653.8042018849328,0.35659393581336674,0.55,1.3,1.2,0,0,0.55,1.2,1,2,6
2009-02-08,Barbados,Grenada,5,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,2009,2,7786,win,Friendly,242,296,7786,1,0,0,5,20,1431.8431388102476,1486.1379785743857,0.5653981998687105,0.4,1.1,2,0,0,0.45,1.9,2,0,0
2009-02-10,Brazil,Italy,2,0,Friendly,FALSE,FALSE,TRUE,2.64,3,3.3,2009,2,7787,win,Friendly,1248,1318,7787,1,0,0,2,20,1924.2297375483572,1894.5040473067263,0.5426746306872422,0.7,1.9,0.8,11,12,0.65,1.2,0.8,6,11
2009-02-11,Andorra,Lithuania,1,3,Friendly,FALSE,FALSE,TRUE,15,6.8,1.25,2009,2,7788,lose,Friendly,14,595,7788,0,1,3,1,20,1061.9080685148326,1554.147844561913,0.055537373487626863,0,0.3,2.6,0,0,0.65,1.6,1.1,0,0
