date,team_1,team_2,team_1_goals,team_2_goals,tournament,is_team_1_home,is_team_2_home,is_neutral,team_1_betfair_odds,draw_betfair_odds,team_2_betfair_odds,year,month,team_1_fifa,team_2_fifa,match_id,avg_odds_home_win,avg_odds_draw,avg_odds_away_win
2012-01-30,Ivory Coast,Angola,2,0,African Cup of Nations 2012,FALSE,FALSE,TRUE,1.9,3.1,6.2,2012,1,889,405,572066,1.8296,2.9114,5.3386
2012-01-30,Sudan,Burkina Faso,2,1,African Cup of Nations 2012,FALSE,FALSE,TRUE,2.34,3.55,3.3,2012,1,265,499,572067,2.3639,3.2589,2.8714
2012-01-31,Gabon,Tunisia,1,0,African Cup of Nations 2012,TRUE,FALSE,FALSE,2.2,3.2,4.1,2012,1,387,541,572109,2.0886,3.1136,3.6021
2012-01-31,Niger,Morocco,0,1,African Cup of Nations 2012,FALSE,FALSE,TRUE,7.6,4.7,1.49,2012,1,361,523,572110,6.8714,4.1536,1.4443
2012-02-01,Botswana,Mali,1,2,African Cup of Nations 2012,FALSE,FALSE,TRUE,14.5,5.6,1.3,2012,2,328,625,572213,9.6633,4.8281,1.2981
2012-02-01,Ghana,Guinea,1,1,African Cup of Nations 2012,FALSE,FALSE,TRUE,2.1,3.5,3.95,2012,2,819,517,572214,1.9174,3.3681,3.8415
2012-02-04,Equatorial Guinea,Ivory Coast,0,3,African Cup of Nations 2012,TRUE,FALSE,FALSE,1.42,4.6,11,2012,2,305,967,NA,NA,NA,NA
2012-02-04,Zambia,Sudan,3,0,African Cup of Nations 2012,FALSE,FALSE,TRUE,1.79,3.45,6,2012,2,630,302,572564,1.7486,3.3221,4.9225
2012-02-05,Gabon,Mali,1,1,African Cup of Nations 2012,TRUE,FALSE,FALSE,1.84,3.55,5.3,2012,2,617,625,572873,1.8389,3.2471,4.5164
2012-02-05,Ghana,Tunisia,2,1,African Cup of Nations 2012,FALSE,FALSE,TRUE,1.99,3.35,4.7,2012,2,819,573,572874,1.9471,3.1675,4.0743
2012-02-08,Mali,Ivory Coast,0,1,African Cup of Nations 2012,FALSE,FALSE,TRUE,9.2,4.3,1.48,2012,2,625,967,573375,8.1136,3.9468,1.4339
2012-02-08,Zambia,Ghana,1,0,African Cup of Nations 2012,FALSE,FALSE,TRUE,4.5,3.2,2.1,2012,2,630,819,573374,4.0014,3.1361,1.9807
2012-02-11,Ghana,Mali,0,2,African Cup of Nations 2012,FALSE,FALSE,TRUE,2.12,3.4,4.1,2012,2,819,625,573748,2.0352,3.2056,3.657
2012-02-12,Zambia,Ivory Coast,0,0,African Cup of Nations 2012,FALSE,FALSE,TRUE,8.4,4.1,1.53,2012,2,630,967,574079,6.7996,3.6946,1.5312
2012-02-15,Paraguay,Chile,2,0,Friendly,TRUE,FALSE,FALSE,2.28,3.4,3.55,2012,2,781,996,NA,NA,NA,NA
2012-02-22,China,Kuwait,2,0,Friendly,TRUE,FALSE,FALSE,1.89,3.6,4.8,2012,2,NA,399,576279,1.8976,3.1905,4.0662
2012-02-22,Jamaica,Cuba,1,0,Friendly,TRUE,FALSE,FALSE,1.33,6.4,9.4,2012,2,589,290,NA,NA,NA,NA
2012-02-22,Paraguay,Guatemala,2,1,Friendly,TRUE,FALSE,FALSE,1.23,7.4,15,2012,2,781,422,NA,NA,NA,NA
2012-02-23,Iran,Jordan,2,2,Friendly,FALSE,FALSE,TRUE,5.4,3.95,1.73,2012,2,606,431,576391,1.7712,3.37,4.4296
2012-02-24,Jamaica,Cuba,3,0,Friendly,TRUE,FALSE,FALSE,1.33,6.4,9.4,2012,2,589,290,NA,NA,NA,NA
2012-02-24,Japan,Iceland,3,1,Friendly,TRUE,FALSE,FALSE,1.24,6.6,18.5,2012,2,762,330,576516,1.2584,5.1228,10.5472
2012-02-24,Singapore,Azerbaijan,2,2,Friendly,FALSE,FALSE,TRUE,1.51,4.3,8.2,2012,2,155,306,NA,NA,NA,NA
2012-02-25,Korea Republic,Uzbekistan,4,2,Friendly,TRUE,FALSE,FALSE,1.31,5.6,13.5,2012,2,714,455,NA,NA,NA,NA
2012-02-27,Egypt,Kenya,5,0,Friendly,FALSE,FALSE,TRUE,1.17,8.4,26,2012,2,545,267,577602,1.153,6.1285,16.273
2012-02-27,India,Azerbaijan,0,3,Friendly,FALSE,FALSE,TRUE,1.26,6.8,14.5,2012,2,141,306,NA,NA,NA,NA
2012-02-28,Armenia,Serbia,0,2,Friendly,FALSE,FALSE,TRUE,2.02,3.4,4.5,2012,2,639,791,577663,4.0765,3.3458,1.8735
2012-02-28,Bosnia-Herzegovina,Brazil,1,2,Friendly,FALSE,FALSE,TRUE,1.4,5.1,10,2012,2,920,1152,NA,NA,NA,NA
2012-02-29,Armenia,Canada,3,1,Friendly,FALSE,FALSE,TRUE,3.1,3.5,2.44,2012,2,639,469,577829,2.3721,3.1733,2.8654
2012-02-29,Australia,Saudi Arabia,4,2,World Cup 2014 Qualifiers,TRUE,FALSE,FALSE,1.73,3.7,6.2,2012,2,832,407,577790,1.6586,3.4868,4.8457
2012-02-29,Austria,Finland,3,1,Friendly,TRUE,FALSE,FALSE,2.12,3.3,4.2,2012,2,469,439,577847,1.9461,3.2789,3.8918
2012-02-29,Bahrain,Indonesia,10,0,World Cup 2014 Qualifiers,TRUE,FALSE,FALSE,1.13,10.5,30,2012,2,366,161,577795,1.0944,7.6637,18.4993
2012-02-29,Bolivia,Cuba,1,0,Friendly,TRUE,FALSE,FALSE,1.21,8,16,2012,2,309,290,NA,NA,NA,NA
2012-02-29,Chad,Malawi,3,2,African Cup of Nations 2013 Qualifiers,TRUE,FALSE,FALSE,3.3,3.5,2.34,2012,2,207,362,577712,2.9571,3.1933,2.2095
2012-02-29,Chile,Ghana,1,1,Friendly,FALSE,FALSE,TRUE,1.9,3.45,5.1,2012,2,996,819,NA,NA,NA,NA
2012-02-29,China,Jordan,3,1,World Cup 2014 Qualifiers,TRUE,FALSE,FALSE,1.94,3.55,4.6,2012,2,NA,431,577788,1.823,3.3459,4.0052
2012-02-29,Congo,Uganda,3,1,African Cup of Nations 2013 Qualifiers,TRUE,FALSE,FALSE,2.26,3.35,3.65,2012,2,245,411,577714,2.1642,3.0921,3.1447
2012-02-29,Croatia,Sweden,1,3,Friendly,TRUE,FALSE,FALSE,2.06,3.45,4.2,2012,2,1101,924,577848,2.0064,3.2339,3.7332
2012-02-29,Cyprus,Serbia,0,0,Friendly,TRUE,FALSE,FALSE,4.7,3.45,1.96,2012,2,252,791,577813,3.9627,3.3158,1.8888
2012-02-29,Denmark,Russia,0,2,Friendly,TRUE,FALSE,FALSE,2.18,3.5,3.75,2012,2,1090,989,577845,2.193,3.25,3.2015
2012-02-29,Ecuador,Honduras,2,0,Friendly,TRUE,FALSE,FALSE,1.67,3.75,6.8,2012,2,644,549,NA,NA,NA,NA
2012-02-29,Egypt,Niger,1,0,Friendly,FALSE,FALSE,TRUE,1.32,5.6,12.5,2012,2,545,302,577837,1.276,5.008,10.3373
2012-02-29,El Salvador,Estonia,0,2,Friendly,FALSE,FALSE,TRUE,2.22,3.65,3.45,2012,2,576,576,NA,NA,NA,NA
2012-02-29,England,Netherlands,2,3,Friendly,TRUE,FALSE,FALSE,3.2,3.05,2.68,2012,2,1179,1359,577858,2.8271,3.06,2.5521
2012-02-29,Ethiopia,Benin,0,0,African Cup of Nations 2013 Qualifiers,TRUE,FALSE,FALSE,2.22,3.7,3.4,2012,2,230,237,577708,2.0514,3.1991,3.3368
2012-02-29,Gambia,Algeria,1,2,African Cup of Nations 2013 Qualifiers,TRUE,FALSE,FALSE,2.74,3.2,2.96,2012,2,292,684,577716,2.512,2.936,2.688
2012-02-29,Georgia,Albania,2,1,Friendly,TRUE,FALSE,FALSE,2.18,3.4,3.8,2012,2,436,452,577814,1.9967,3.2681,3.6956
2012-02-29,Germany,France,1,2,Friendly,TRUE,FALSE,FALSE,1.89,3.5,5,2012,2,1369,930,577851,1.7767,3.4248,4.6422
2012-02-29,Greece,Belgium,1,1,Friendly,TRUE,FALSE,FALSE,2.88,3.05,2.96,2012,2,979,663,577849,2.5868,3.0214,2.7789
2012-02-29,Guinea-Bissau,Cameroon,0,1,African Cup of Nations 2013 Qualifiers,TRUE,FALSE,FALSE,8.2,3.9,1.57,2012,2,116,502,NA,NA,NA,NA
2012-02-29,Hong Kong,Taiwan,5,1,Friendly,TRUE,FALSE,FALSE,1.16,9.8,19.5,2012,2,126,NA,NA,NA,NA,NA
2012-02-29,Hungary,Bulgaria,1,1,Friendly,TRUE,FALSE,FALSE,2.22,3.2,3.95,2012,2,678,408,577830,1.8686,3.3436,4.1214
2012-02-29,Iran,Qatar,2,2,World Cup 2014 Qualifiers,TRUE,FALSE,FALSE,1.72,3.7,6.2,2012,2,606,372,577796,1.5911,3.5582,5.2957
2012-02-29,Iraq,Singapore,7,1,World Cup 2014 Qualifiers,FALSE,FALSE,TRUE,1.2,7.6,20,2012,2,439,155,577797,1.146,6.1304,14.5868
2012-02-29,Ireland,Czech Republic,1,1,Friendly,TRUE,FALSE,FALSE,2.76,3.1,3.05,2012,2,893,775,577852,2.4019,3.0759,3.0063
2012-02-29,Israel,Ukraine,2,3,Friendly,TRUE,FALSE,FALSE,2.72,3.35,2.86,2012,2,708,549,577831,2.5039,3.1796,2.7475
2012-02-29,Italy,USA,0,1,Friendly,TRUE,FALSE,FALSE,1.61,3.9,7.4,2012,2,1115,750,577853,1.5615,3.6163,6.3185
2012-02-29,Japan,Uzbekistan,0,1,World Cup 2014 Qualifiers,TRUE,FALSE,FALSE,1.24,6.4,20,2012,2,762,455,577792,1.2296,5.0604,11.097
2012-02-29,Kenya,Togo,2,1,African Cup of Nations 2013 Qualifiers,TRUE,FALSE,FALSE,2.2,3.35,3.8,2012,2,267,380,577713,2.0319,3.1719,3.3605
2012-02-29,Korea Republic,Kuwait,2,0,World Cup 2014 Qualifiers,TRUE,FALSE,FALSE,1.21,7.2,22,2012,2,714,399,NA,NA,NA,NA
2012-02-29,Latvia,Kazakhstan,0,0,Friendly,FALSE,FALSE,TRUE,2.08,3.5,4.1,2012,2,463,225,577811,1.8719,3.3846,4.0212
2012-02-29,Liberia,Namibia,1,0,African Cup of Nations 2013 Qualifiers,TRUE,FALSE,FALSE,1.99,3.35,4.7,2012,2,258,271,577715,1.8088,3.375,3.845
2012-02-29,Luxembourg,Macedonia,2,1,Friendly,TRUE,FALSE,FALSE,6,3.8,1.71,2012,2,240,345,NA,NA,NA,NA
2012-02-29,Madagascar,Cape Verde,0,4,African Cup of Nations 2013 Qualifiers,TRUE,FALSE,FALSE,2.92,3.2,2.76,2012,2,135,NA,577707,2.75,3.05,2.4475
2012-02-29,Malta,Liechtenstein,2,1,Friendly,TRUE,FALSE,FALSE,2,3.45,4.4,2012,2,133,263,577840,1.9333,3.2863,3.8707
2012-02-29,Mexico,Colombia,0,2,Friendly,FALSE,FALSE,TRUE,2.5,3.2,3.3,2012,2,882,746,NA,NA,NA,NA
2012-02-29,Moldova,Belarus,0,0,Friendly,FALSE,FALSE,TRUE,5.1,3.5,1.87,2012,2,205,494,577821,4.3165,3.3688,1.8062
2012-02-29,Montenegro,Iceland,2,1,Friendly,TRUE,FALSE,FALSE,1.58,3.95,7.8,2012,2,585,330,577833,1.4996,3.7943,6.7996
2012-02-29,Morocco,Burkina Faso,2,0,Friendly,TRUE,FALSE,FALSE,1.68,3.85,6.4,2012,2,543,462,577846,1.6515,3.5508,5.1196
2012-02-29,New Zealand,Jamaica,2,3,Friendly,TRUE,FALSE,FALSE,2.5,3.2,3.3,2012,2,271,589,577798,2.1592,3.17,3.3
2012-02-29,Northern Ireland,Norway,0,3,Friendly,TRUE,FALSE,FALSE,3.45,3.2,2.44,2012,2,412,793,577854,3.187,3.1596,2.2596
2012-02-29,Oman,Thailand,2,0,World Cup 2014 Qualifiers,TRUE,FALSE,FALSE,1.55,4.2,7.6,2012,2,377,245,577791,1.4475,3.9286,6.5457
2012-02-29,Palestine,Azerbaijan,2,0,Friendly,FALSE,FALSE,TRUE,1.46,7.6,5.1,2012,2,128,306,NA,NA,NA,NA
2012-02-29,Paraguay,Panama,1,0,Friendly,TRUE,FALSE,FALSE,1.27,6.2,16,2012,2,781,594,NA,NA,NA,NA
2012-02-29,Philippines,Malaysia,1,1,Friendly,TRUE,FALSE,FALSE,4.4,3.85,1.9,2012,2,139,153,577800,3.8467,3.4142,1.8575
2012-02-29,Poland,Portugal,0,0,Friendly,TRUE,FALSE,FALSE,3.85,3.35,2.2,2012,2,470,1155,577855,3.4619,3.2044,2.1015
2012-02-29,Romania,Uruguay,1,1,Friendly,TRUE,FALSE,FALSE,3.9,3.35,2.18,2012,2,583,1317,577841,3.4204,3.2096,2.1096
2012-02-29,Rwanda,Nigeria,0,0,African Cup of Nations 2013 Qualifiers,TRUE,FALSE,FALSE,7,3.8,1.65,2012,2,308,573,577710,4.5554,3.3692,1.6854
2012-02-29,Sao Tome and Principe,Sierra Leone,2,1,African Cup of Nations 2013 Qualifiers,TRUE,FALSE,FALSE,8.2,5.3,1.42,2012,2,NA,533,NA,NA,NA,NA
2012-02-29,Seychelles,Congo DR,0,4,African Cup of Nations 2013 Qualifiers,TRUE,FALSE,FALSE,7.8,4.8,1.47,2012,2,53,280,NA,NA,NA,NA
2012-02-29,Slovenia,Scotland,1,1,Friendly,TRUE,FALSE,FALSE,2.24,3.35,3.75,2012,2,781,602,577856,2.0859,3.2137,3.5148
2012-02-29,South Africa,Senegal,0,0,Friendly,TRUE,FALSE,FALSE,2.04,3.4,4.4,2012,2,559,490,577844,1.9173,3.2596,3.9135
2012-02-29,Spain,Venezuela,5,0,Friendly,TRUE,FALSE,FALSE,1.17,8.2,28,2012,2,1566,615,577859,1.1271,7.3868,17.3071
2012-02-29,Switzerland,Argentina,1,3,Friendly,TRUE,FALSE,FALSE,3.85,3.35,2.18,2012,2,950,1081,577850,3.6275,3.2118,2.0504
2012-02-29,Tajikistan,Korea DPR,1,1,World Cup 2014 Qualifiers,TRUE,FALSE,FALSE,7.6,3.8,1.61,2012,2,218,314,NA,NA,NA,NA
2012-02-29,Tanzania,Mozambique,1,1,African Cup of Nations 2013 Qualifiers,TRUE,FALSE,FALSE,1.91,3.5,4.8,2012,2,224,332,577709,1.7725,3.279,4.255
2012-02-29,Tunisia,Peru,1,1,Friendly,TRUE,FALSE,FALSE,3.25,3.25,2.52,2012,2,573,743,577836,2.3729,3.2132,2.8496
2012-02-29,Turkey,Slovakia,1,2,Friendly,TRUE,FALSE,FALSE,1.79,3.75,5.3,2012,2,791,675,577843,1.6904,3.4704,5.1086
2012-02-29,United Arab Emirates,Lebanon,4,2,World Cup 2014 Qualifiers,TRUE,FALSE,FALSE,2.54,3.4,3.05,2012,2,243,299,577794,2.3036,3.234,2.8044
2012-02-29,Wales,Costa Rica,0,1,Friendly,TRUE,FALSE,FALSE,1.88,3.4,5.3,2012,2,635,539,577857,1.6681,3.5507,5.2552
2012-03-02,Egypt,Congo DR,0,0,Friendly,FALSE,FALSE,TRUE,1.76,3.85,5.3,2012,3,530,281,NA,NA,NA,NA
2012-03-21,Jamaica,Costa Rica,0,0,Friendly,TRUE,FALSE,FALSE,2.46,3.35,3.2,2012,3,571,550,NA,NA,NA,NA
2012-04-11,Costa Rica,Honduras,1,1,Friendly,TRUE,FALSE,FALSE,1.89,3.7,4.7,2012,4,557,550,NA,NA,NA,NA
2012-04-12,Egypt,Nigeria,3,2,Friendly,FALSE,FALSE,TRUE,1.97,3.45,4.6,2012,4,566,554,590160,1.8835,3.2724,4.0388
2012-04-25,Guatemala,Paraguay,0,1,Friendly,TRUE,FALSE,FALSE,4.3,3.75,1.95,2012,4,419,803,NA,NA,NA,NA
2012-05-18,Jamaica,Guyana,1,0,Friendly,TRUE,FALSE,FALSE,1.34,5.6,11,2012,5,576,341,NA,NA,NA,NA
2012-05-22,Latvia,Poland,0,1,Friendly,FALSE,FALSE,TRUE,1.42,4.9,9.4,2012,5,465,514,NA,NA,NA,NA
2012-05-23,El Salvador,New Zealand,2,2,Friendly,FALSE,FALSE,TRUE,2.3,3.4,3.55,2012,5,591,256,NA,NA,NA,NA
2012-05-23,Japan,Azerbaijan,2,0,Friendly,TRUE,FALSE,FALSE,1.18,8.4,23,2012,5,753,305,602065,1.1444,6.89,14.2472
2012-05-23,Peru,Nigeria,1,0,Friendly,TRUE,FALSE,FALSE,1.68,3.95,6,2012,5,691,537,NA,NA,NA,NA
2012-05-23,Venezuela,Moldova,4,0,Friendly,TRUE,FALSE,FALSE,1.36,5.2,12,2012,5,613,222,NA,NA,NA,NA
2012-05-24,Georgia,Turkey,1,3,Friendly,FALSE,FALSE,TRUE,4.9,3.75,1.84,2012,5,360,720,602160,4.2992,3.4023,1.8058
2012-05-25,Belgium,Montenegro,2,2,Friendly,TRUE,FALSE,FALSE,1.59,4,7.4,2012,5,604,569,602303,1.542,3.7452,6.0832
2012-05-25,Costa Rica,Guatemala,3,2,Friendly,TRUE,FALSE,FALSE,1.07,14,90,2012,5,549,396,NA,NA,NA,NA
2012-05-25,Croatia,Estonia,3,1,Friendly,TRUE,FALSE,FALSE,1.28,6.2,14,2012,5,1114,574,602302,1.2177,5.8281,11.9842
2012-05-25,Morocco,Senegal,0,1,Friendly,TRUE,FALSE,FALSE,2.04,3.4,4.4,2012,5,548,448,602304,1.9757,3.1581,3.7476
2012-05-25,Russia,Uruguay,1,1,Friendly,TRUE,FALSE,FALSE,2.66,3.35,2.92,2012,5,1049,1309,602300,2.492,3.152,2.7784
2012-05-26,Czech Republic,Israel,2,1,Friendly,FALSE,FALSE,TRUE,1.8,3.8,5.1,2012,5,798,558,602706,1.757,3.4319,4.6204
2012-05-26,Denmark,Brazil,1,3,Friendly,FALSE,FALSE,TRUE,4.2,3.75,1.97,2012,5,1069,1165,602697,4.0519,3.4608,1.8604
2012-05-26,El Salvador,Moldova,2,0,Friendly,FALSE,FALSE,TRUE,1.89,3.7,4.6,2012,5,591,222,NA,NA,NA,NA
2012-05-26,Finland,Turkey,3,2,Friendly,FALSE,FALSE,TRUE,4.8,3.75,1.86,2012,5,430,720,NA,NA,NA,NA
2012-05-26,Greece,Slovenia,1,1,Friendly,FALSE,FALSE,TRUE,2.58,3.25,3.1,2012,5,961,781,602707,2.3677,3.0862,3.0358
2012-05-26,Honduras,New Zealand,0,1,Friendly,FALSE,FALSE,TRUE,1.84,3.8,4.8,2012,5,540,256,NA,NA,NA,NA
2012-05-26,Ireland,Bosnia-Herzegovina,1,0,Friendly,TRUE,FALSE,FALSE,2.12,3.5,3.9,2012,5,891,792,NA,NA,NA,NA
2012-05-26,Netherlands,Bulgaria,1,2,Friendly,TRUE,FALSE,FALSE,1.15,9.4,25,2012,5,1207,354,602704,1.1685,6.6193,14.353
2012-05-26,Norway,England,0,1,Friendly,TRUE,FALSE,FALSE,3.45,3.25,2.4,2012,5,805,1132,602708,3.294,3.2308,2.1892
2012-05-26,Poland,Slovakia,1,0,Friendly,FALSE,FALSE,TRUE,1.89,3.6,4.8,2012,5,514,716,602699,1.89,3.3865,3.9462
2012-05-26,Portugal,Macedonia,0,0,Friendly,TRUE,FALSE,FALSE,1.12,11.5,30,2012,5,1190,342,NA,NA,NA,NA
2012-05-26,Spain,Serbia,2,0,Friendly,FALSE,FALSE,TRUE,1.4,5.3,9,2012,5,1442,725,602701,1.3974,4.3059,7.7859
2012-05-26,Switzerland,Germany,5,3,Friendly,TRUE,FALSE,FALSE,4.6,3.8,1.86,2012,5,891,1345,602702,4.1254,3.4885,1.8288
2012-05-26,USA,Scotland,5,1,Friendly,TRUE,FALSE,FALSE,1.64,4.3,5.8,2012,5,779,596,NA,NA,NA,NA
2012-05-27,Albania,Iran,1,0,Friendly,FALSE,FALSE,TRUE,4.6,3.65,1.91,2012,5,384,575,603008,3.7342,3.3108,1.9421
2012-05-27,France,Iceland,3,2,Friendly,TRUE,FALSE,FALSE,1.21,7.2,22,2012,5,938,255,603010,1.1556,6.93,15.0556
2012-05-27,Jamaica,Panama,0,1,Friendly,TRUE,FALSE,FALSE,1.71,3.9,5.8,2012,5,576,575,NA,NA,NA,NA
2012-05-27,Mexico,Wales,2,0,Friendly,FALSE,FALSE,TRUE,8.2,5,1.45,2012,5,867,635,603011,1.4444,4.1333,7.0074
2012-05-27,Tunisia,Rwanda,5,1,Friendly,TRUE,FALSE,FALSE,1.28,6.2,15,2012,5,563,327,603009,1.2376,5.1776,11.3271
2012-05-28,Qatar,Palestine,0,0,Friendly,TRUE,FALSE,FALSE,1.25,6.4,17,2012,5,384,151,603088,1.2117,5.8467,11.3967
2012-05-28,Ukraine,Estonia,4,0,Friendly,FALSE,FALSE,TRUE,1.33,5.6,12,2012,5,589,574,603090,1.3178,4.7259,9.0952
2012-05-29,Angola,Macedonia,0,0,Friendly,FALSE,FALSE,TRUE,2.3,3.55,3.4,2012,5,440,342,NA,NA,NA,NA
2012-05-29,Bulgaria,Turkey,0,2,Friendly,FALSE,FALSE,TRUE,3.15,3.4,2.48,2012,5,354,720,603137,3.1133,3.2919,2.2226
2012-05-29,Lithuania,Russia,0,0,Friendly,FALSE,FALSE,TRUE,17,6.8,1.24,2012,5,373,1049,603136,12.34,5.6385,1.2212
2012-05-30,Azerbaijan,Andorra,0,0,Friendly,FALSE,FALSE,TRUE,1.25,7,14,2012,5,305,0,603237,1.2037,5.9219,11.8952
2012-05-30,Netherlands,Slovakia,2,0,Friendly,TRUE,FALSE,FALSE,1.23,7.4,15,2012,5,1207,716,603243,1.2337,5.7019,11.0444
2012-05-30,Spain,Korea Republic,4,1,Friendly,FALSE,FALSE,TRUE,1.31,5.7,13.5,2012,5,1442,746,NA,NA,NA,NA
2012-05-30,Sweden,Iceland,3,2,Friendly,TRUE,FALSE,FALSE,1.28,6.4,14,2012,5,931,255,603240,1.2656,5.2733,10.3544
2012-05-30,Switzerland,Romania,0,1,Friendly,TRUE,FALSE,FALSE,1.79,3.65,5.5,2012,5,891,603,603241,1.6915,3.4689,5.003
2012-05-30,USA,Brazil,1,4,Friendly,TRUE,FALSE,FALSE,5.2,4,1.75,2012,5,779,1165,NA,NA,NA,NA
2012-05-31,Armenia,Greece,0,1,Friendly,FALSE,FALSE,TRUE,6.2,3.65,1.73,2012,5,598,961,NA,NA,NA,NA
2012-05-31,France,Serbia,2,0,Friendly,TRUE,FALSE,FALSE,1.48,4.5,8.6,2012,5,938,725,603306,1.4352,4.0311,7.3148
2012-05-31,Germany,Israel,2,0,Friendly,TRUE,FALSE,FALSE,1.13,11.5,26,2012,5,1345,558,603304,1.1207,8.0574,16.1833
2012-05-31,Mexico,Bosnia-Herzegovina,2,1,Friendly,FALSE,FALSE,TRUE,1.52,4.5,7.4,2012,5,867,792,NA,NA,NA,NA
2012-06-01,Austria,Ukraine,3,2,Friendly,TRUE,FALSE,FALSE,3.9,3.6,2.08,2012,6,524,572,603389,3.393,3.3648,2.053
2012-06-01,Czech Republic,Hungary,1,2,Friendly,TRUE,FALSE,FALSE,1.48,4.5,8.8,2012,6,771,735,603388,1.4378,4.0467,7.2574
2012-06-01,Egypt,Mozambique,2,0,World Cup 2014 Qualifiers,TRUE,FALSE,FALSE,1.13,9.6,38,2012,6,588,290,603379,1.1258,6.8027,14.3619
2012-06-01,Ghana,Lesotho,7,0,World Cup 2014 Qualifiers,TRUE,FALSE,FALSE,1.05,17,150,2012,6,818,109,603378,1.0326,10.7574,26.2722
2012-06-01,Guatemala,Costa Rica,1,0,Friendly,TRUE,FALSE,FALSE,4.3,4.2,1.85,2012,6,412,507,NA,NA,NA,NA
2012-06-01,Hong Kong,Singapore,1,0,Friendly,TRUE,FALSE,FALSE,3.15,3.75,2.32,2012,6,142,143,603382,2.93,3.315,2.2192
2012-06-01,Italy,Russia,0,3,Friendly,FALSE,FALSE,TRUE,2.1,3.45,4.1,2012,6,977,975,603391,2.0354,3.2246,3.5854
2012-06-01,Panama,Jamaica,2,1,Friendly,TRUE,FALSE,FALSE,1.88,3.65,4.8,2012,6,591,520,NA,NA,NA,NA
2012-06-01,Samoa,Tahiti,1,10,Oceania Nations Cup 2012,FALSE,FALSE,TRUE,16.5,15,1.13,2012,6,149,86,603312,15.2775,10.25,1.0525
2012-06-01,Vanuatu,New Caledonia,2,5,Oceania Nations Cup 2012,FALSE,FALSE,TRUE,4.4,4.9,1.73,2012,6,103,150,603313,4.9873,3.6682,1.5845
2012-06-02,Algeria,Rwanda,4,0,World Cup 2014 Qualifiers,TRUE,FALSE,FALSE,1.23,6.8,18,2012,6,734,284,603683,1.1825,5.7975,12.3271
2012-06-02,Argentina,Ecuador,4,0,World Cup 2014 Qualifiers,TRUE,FALSE,FALSE,1.25,6.6,16.5,2012,6,1137,693,NA,NA,NA,NA
2012-06-02,Bolivia,Chile,0,2,World Cup 2014 Qualifiers,TRUE,FALSE,FALSE,3.1,3.25,2.6,2012,6,312,994,603684,3.0078,3.2159,2.3033
2012-06-02,Burkina Faso,Congo,0,3,World Cup 2014 Qualifiers,TRUE,FALSE,FALSE,1.53,4.4,7.6,2012,6,407,422,NA,NA,NA,NA
2012-06-02,Cameroon,Congo DR,1,0,World Cup 2014 Qualifiers,TRUE,FALSE,FALSE,1.23,8,13.5,2012,6,515,257,NA,NA,NA,NA
2012-06-02,Central African Republic,Botswana,2,0,World Cup 2014 Qualifiers,TRUE,FALSE,FALSE,1.73,3.9,5.5,2012,6,366,295,NA,NA,NA,NA
2012-06-02,Denmark,Australia,2,0,Friendly,TRUE,FALSE,FALSE,1.7,4.1,5.5,2012,6,1019,820,603695,1.6893,3.6,4.8722
2012-06-02,El Salvador,Honduras,0,3,Friendly,FALSE,FALSE,TRUE,3.7,3.9,2.06,2012,6,550,550,NA,NA,NA,NA
2012-06-02,England,Belgium,1,0,Friendly,TRUE,FALSE,FALSE,1.71,3.85,5.9,2012,6,1145,564,603698,1.6815,3.5937,5.0133
2012-06-02,Fiji,New Zealand,0,1,Oceania Nations Cup 2012,FALSE,FALSE,TRUE,14,9,1.2,2012,6,133,341,603423,11.9423,6.4038,1.1538
2012-06-02,Gambia,Morocco,1,1,World Cup 2014 Qualifiers,TRUE,FALSE,FALSE,3.45,3.2,2.4,2012,6,320,491,603675,2.8683,3.0713,2.3542
2012-06-02,Ivory Coast,Tanzania,2,0,World Cup 2014 Qualifiers,TRUE,FALSE,FALSE,1.05,19.5,100,2012,6,943,214,603677,1.0727,8.6295,20.2718
2012-06-02,Kenya,Malawi,0,0,World Cup 2014 Qualifiers,TRUE,FALSE,FALSE,1.93,3.6,4.6,2012,6,303,324,603672,1.812,3.3204,4.0792
2012-06-02,Luxembourg,Malta,0,2,Friendly,TRUE,FALSE,FALSE,2.52,3.25,3.25,2012,6,283,195,603696,2.2341,3.18,3.16
2012-06-02,Netherlands,Northern Ireland,6,0,Friendly,TRUE,FALSE,FALSE,1.1,12,44,2012,6,1234,336,603700,1.1048,8.7204,19.6359
2012-06-02,Norway,Croatia,1,1,Friendly,TRUE,FALSE,FALSE,2.8,3.3,2.8,2012,6,787,1053,603699,2.6911,3.1389,2.5885
2012-06-02,Poland,Andorra,4,0,Friendly,TRUE,FALSE,FALSE,1.04,24,95,2012,6,518,15,603697,1.0371,12.1367,30.2838
2012-06-02,Portugal,Turkey,1,3,Friendly,TRUE,FALSE,FALSE,1.54,4.3,7.6,2012,6,996,732,603701,1.4919,3.9265,6.5623
2012-06-02,Senegal,Liberia,3,1,World Cup 2014 Qualifiers,TRUE,FALSE,FALSE,1.16,9,26,2012,6,517,277,603681,1.123,6.9,14.297
2012-06-02,Sierra Leone,Cape Verde,2,1,World Cup 2014 Qualifiers,TRUE,FALSE,FALSE,2.24,3.25,3.85,2012,6,523,NA,603676,1.9872,3.096,3.63
